date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,shootout_winner,raw_margin_home,raw_margin_away,margin_home,margin_away,hfa,adj_margin_home,adj_margin_away,match_type,match_type_weight,tier_weight,home_win,away_win,home_confederation,away_confederation,grouped_date_id,unique_game_id
2006-05-27,France,Mexico,1.0,0.0,Friendly,Saint-Denis,France,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONCACAF,5684,
2006-05-27,Georgia,New Zealand,1.0,3.0,Friendly,Altenkirchen,Germany,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,friendly,0.25,1.0,0.0,1.0,UEFA,OFC,5684,
2006-05-27,Germany,Luxembourg,7.0,0.0,Friendly,Freiburg,Germany,False,,7.0,-7.0,7.0,-7.0,0.5,6.5,-6.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,5684,
2006-05-27,Netherlands,Cameroon,1.0,0.0,Friendly,Rotterdam,Netherlands,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,CAF,5684,
2006-05-27,Portugal,Cape Verde,4.0,1.0,Friendly,Évora,Portugal,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,UEFA,CAF,5684,
2006-05-27,Romania,Colombia,0.0,0.0,Friendly,Chicago,United States,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,friendly,0.25,1.0,0.5,0.5,UEFA,CONMEBOL,5684,
2006-05-27,Serbia,Uruguay,1.0,1.0,Friendly,Belgrade,Serbia and Montenegro,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,CONMEBOL,5684,
2006-05-27,Spain,Russia,0.0,0.0,Friendly,Albacete,Spain,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,5684,
2006-05-27,Switzerland,Ivory Coast,1.0,1.0,Friendly,Basel,Switzerland,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,CAF,5684,
2006-05-27,Wales,Trinidad and Tobago,2.0,1.0,Friendly,Graz,Austria,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,UEFA,CONCACAF,5684,
2006-05-28,United States,Latvia,1.0,0.0,Friendly,East Hartford,United States,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,UEFA,5685,
2006-05-28,Ukraine,Costa Rica,4.0,0.0,Friendly,Kyiv,Ukraine,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONCACAF,5685,
2006-05-28,Turkey,Estonia,1.0,1.0,Friendly,Hamburg,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,5685,
2006-05-28,Morocco,Mali,0.0,1.0,Friendly,Colombes,France,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,CAF,CAF,5685,
2006-05-28,North Macedonia,Ecuador,2.0,1.0,Friendly,Getafe,Spain,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,UEFA,CONMEBOL,5685,
2006-05-28,Croatia,Iran,2.0,2.0,Friendly,Osijek,Croatia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,AFC,5685,
2006-05-29,Jamaica,Ghana,1.0,4.0,Friendly,Leicester,England,True,,-3.0,3.0,-3.0,3.0,0.0,-3.0,3.0,friendly,0.25,1.0,0.0,1.0,CONCACAF,CAF,5686,
2006-05-30,Argentina,Angola,2.0,0.0,Friendly,Salerno,Italy,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,friendly,0.25,1.0,1.0,0.0,CONMEBOL,CAF,5687,
2006-05-30,Chile,Ivory Coast,1.0,1.0,Friendly,Vittel,France,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,friendly,0.25,1.0,0.5,0.5,CONMEBOL,CAF,5687,
2006-05-30,Czech Republic,Costa Rica,1.0,0.0,Friendly,Jablonec nad Nisou,Czech Republic,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONCACAF,5687,
2006-05-30,England,Hungary,3.0,1.0,Friendly,Manchester,England,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,5687,
2006-05-30,Germany,Japan,2.0,2.0,Friendly,Leverkusen,Germany,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,AFC,5687,
2006-05-30,Libya,Uruguay,1.0,2.0,Friendly,Radès,Tunisia,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,CAF,CONMEBOL,5687,
2006-05-30,Poland,Colombia,1.0,2.0,Friendly,Chorzów,Poland,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,UEFA,CONMEBOL,5687,
2006-05-30,Tunisia,Belarus,3.0,0.0,Friendly,Radès,Tunisia,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,CAF,UEFA,5687,
2006-05-31,Switzerland,Italy,1.0,1.0,Friendly,Geneva,Switzerland,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,5688,
2006-05-31,Slovenia,Trinidad and Tobago,3.0,1.0,Friendly,Celje,Slovenia,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONCACAF,5688,
2006-05-31,Singapore,Malaysia,0.0,0.0,Friendly,Singapore,Singapore,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,AFC,5688,
2006-05-31,Saudi Arabia,Turkey,0.0,1.0,Friendly,Offenbach am Main,Germany,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,AFC,UEFA,5688,
2006-05-31,Georgia,Paraguay,0.0,1.0,Friendly,Dornbirn,Austria,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,UEFA,CONMEBOL,5688,
2006-05-31,France,Denmark,2.0,0.0,Friendly,Lens,France,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,5688,
2006-05-31,Estonia,New Zealand,1.0,1.0,Friendly,Tallinn,Estonia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,OFC,5688,
2006-05-31,Iran,Bosnia and Herzegovina,5.0,2.0,Friendly,Tehran,Iran,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,AFC,UEFA,5688,
2006-06-01,Netherlands,Mexico,2.0,1.0,Friendly,Eindhoven,Netherlands,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONCACAF,5689,
2006-06-01,Norway,South Korea,0.0,0.0,Friendly,Oslo,Norway,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,AFC,5689,
2006-06-02,Tunisia,Uruguay,0.0,0.0,Friendly,Radès,Tunisia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CONMEBOL,5690,
2006-06-02,Angola,Turkey,2.0,3.0,Friendly,Sittard,Netherlands,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,CAF,UEFA,5690,
2006-06-02,Germany,Colombia,3.0,0.0,Friendly,Mönchengladbach,Germany,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONMEBOL,5690,
2006-06-02,Italy,Ukraine,0.0,0.0,Friendly,Lausanne,Switzerland,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,5690,
2006-06-02,Libya,Belarus,1.0,1.0,Friendly,Radès,Tunisia,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,friendly,0.25,1.0,0.5,0.5,CAF,UEFA,5690,
2006-06-02,Liechtenstein,Togo,0.0,1.0,Friendly,Vaduz,Liechtenstein,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,UEFA,CAF,5690,
2006-06-02,Sweden,Chile,1.0,1.0,Friendly,Solna,Sweden,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,CONMEBOL,5690,
2006-06-03,Switzerland,China,4.0,1.0,Friendly,Zürich,Switzerland,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,UEFA,AFC,5691,
2006-06-03,Spain,Egypt,2.0,0.0,Friendly,Elche,Spain,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,CAF,5691,
2006-06-03,Malaysia,Singapore,0.0,0.0,Friendly,Seremban,Malaysia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,AFC,5691,
2006-06-03,Macau,Hong Kong,0.0,0.0,Friendly,Macau,Macau,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,AFC,5691,
2006-06-03,England,Jamaica,6.0,0.0,Friendly,Manchester,England,False,,6.0,-6.0,6.0,-6.0,0.5,5.5,-5.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONCACAF,5691,
2006-06-03,Czech Republic,Trinidad and Tobago,3.0,0.0,Friendly,Prague,Czech Republic,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONCACAF,5691,
2006-06-03,Croatia,Poland,0.0,1.0,Friendly,Wolfsburg,Germany,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,5691,
2006-06-03,Luxembourg,Portugal,0.0,3.0,Friendly,Metz,France,True,,-3.0,3.0,-3.0,3.0,0.0,-3.0,3.0,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,5691,
2006-06-04,Netherlands,Australia,1.0,1.0,Friendly,Rotterdam,Netherlands,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,AFC,5692,
2006-06-04,Slovenia,Ivory Coast,0.0,3.0,Friendly,Bondoufle,France,True,,-3.0,3.0,-3.0,3.0,0.0,-3.0,3.0,friendly,0.25,1.0,0.0,1.0,UEFA,CAF,5692,
2006-06-04,Japan,Malta,1.0,0.0,Friendly,Düsseldorf,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,AFC,UEFA,5692,
2006-06-04,Turkey,North Macedonia,0.0,1.0,Friendly,Krefeld,Germany,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,5692,
2006-06-04,Colombia,Morocco,2.0,0.0,Friendly,Barcelona,Spain,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,friendly,0.25,1.0,1.0,0.0,CONMEBOL,CAF,5692,
2006-06-04,Brazil,New Zealand,4.0,0.0,Friendly,Geneva,Switzerland,True,,4.0,-4.0,4.0,-4.0,0.0,4.0,-4.0,friendly,0.25,1.0,1.0,0.0,CONMEBOL,OFC,5692,
2006-06-04,Algeria,Sudan,1.0,0.0,Friendly,Algiers,Algeria,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,5692,
2006-06-04,Ghana,South Korea,3.0,1.0,Friendly,Edinburgh,Scotland,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,friendly,0.25,1.0,1.0,0.0,CAF,AFC,5692,
2006-06-05,Ukraine,Libya,3.0,0.0,Friendly,Gossau,Switzerland,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,friendly,0.25,1.0,1.0,0.0,UEFA,CAF,5693,
2006-06-07,France,China,3.0,1.0,Friendly,Saint-Étienne,France,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,AFC,5694,
2006-06-07,Australia,Liechtenstein,3.0,1.0,Friendly,Ulm,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,friendly,0.25,1.0,1.0,0.0,AFC,UEFA,5694,
2006-06-07,Spain,Croatia,2.0,1.0,Friendly,Geneva,Switzerland,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,5694,
2006-06-08,Luxembourg,Ukraine,0.0,3.0,Friendly,Luxembourg,Luxembourg,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,5695,
2006-06-09,Poland,Ecuador,0.0,2.0,FIFA World Cup,Gelsenkirchen,Germany,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,2.0,0.0,1.0,UEFA,CONMEBOL,5696,
2006-06-09,Germany,Costa Rica,4.0,2.0,FIFA World Cup,Munich,Germany,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,2.0,1.0,0.0,UEFA,CONCACAF,5696,
2006-06-10,Argentina,Ivory Coast,2.0,1.0,FIFA World Cup,Hamburg,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,CONMEBOL,CAF,5697,
2006-06-10,England,Paraguay,1.0,0.0,FIFA World Cup,Frankfurt,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,UEFA,CONMEBOL,5697,
2006-06-10,Trinidad and Tobago,Sweden,0.0,0.0,FIFA World Cup,Dortmund,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,CONCACAF,UEFA,5697,
2006-06-11,Angola,Portugal,0.0,1.0,FIFA World Cup,Cologne,Germany,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,2.0,0.0,1.0,CAF,UEFA,5698,
2006-06-11,Mexico,Iran,3.0,1.0,FIFA World Cup,Nuremberg,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,CONCACAF,AFC,5698,
2006-06-11,Serbia,Netherlands,0.0,1.0,FIFA World Cup,Leipzig,Germany,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,2.0,0.0,1.0,UEFA,UEFA,5698,
2006-06-12,Australia,Japan,3.0,1.0,FIFA World Cup,Kaiserslautern,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,AFC,AFC,5699,
2006-06-12,Italy,Ghana,2.0,0.0,FIFA World Cup,Hanover,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,UEFA,CAF,5699,
2006-06-12,United States,Czech Republic,0.0,3.0,FIFA World Cup,Gelsenkirchen,Germany,True,,-3.0,3.0,-3.0,3.0,0.0,-3.0,3.0,competitive,1.0,2.0,0.0,1.0,CONCACAF,UEFA,5699,
2006-06-13,Brazil,Croatia,1.0,0.0,FIFA World Cup,Berlin,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,CONMEBOL,UEFA,5700,
2006-06-13,France,Switzerland,0.0,0.0,FIFA World Cup,Stuttgart,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,UEFA,UEFA,5700,
2006-06-13,South Korea,Togo,2.0,1.0,FIFA World Cup,Frankfurt,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,AFC,CAF,5700,
2006-06-14,Germany,Poland,1.0,0.0,FIFA World Cup,Dortmund,Germany,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,2.0,1.0,0.0,UEFA,UEFA,5701,
2006-06-14,Spain,Ukraine,4.0,0.0,FIFA World Cup,Leipzig,Germany,True,,4.0,-4.0,4.0,-4.0,0.0,4.0,-4.0,competitive,1.0,2.0,1.0,0.0,UEFA,UEFA,5701,
2006-06-14,Tunisia,Saudi Arabia,2.0,2.0,FIFA World Cup,Munich,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,CAF,AFC,5701,
2006-06-15,Sweden,Paraguay,1.0,0.0,FIFA World Cup,Berlin,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,UEFA,CONMEBOL,5702,
2006-06-15,Ecuador,Costa Rica,3.0,0.0,FIFA World Cup,Hamburg,Germany,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,competitive,1.0,2.0,1.0,0.0,CONMEBOL,CONCACAF,5702,
2006-06-15,England,Trinidad and Tobago,2.0,0.0,FIFA World Cup,Nuremberg,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,UEFA,CONCACAF,5702,
2006-06-16,Argentina,Serbia,6.0,0.0,FIFA World Cup,Gelsenkirchen,Germany,True,,6.0,-6.0,6.0,-6.0,0.0,6.0,-6.0,competitive,1.0,2.0,1.0,0.0,CONMEBOL,UEFA,5703,
2006-06-16,Mexico,Angola,0.0,0.0,FIFA World Cup,Hanover,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,CONCACAF,CAF,5703,
2006-06-16,Netherlands,Ivory Coast,2.0,1.0,FIFA World Cup,Stuttgart,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,UEFA,CAF,5703,
2006-06-17,Czech Republic,Ghana,0.0,2.0,FIFA World Cup,Cologne,Germany,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,2.0,0.0,1.0,UEFA,CAF,5704,
2006-06-17,Italy,United States,1.0,1.0,FIFA World Cup,Kaiserslautern,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,UEFA,CONCACAF,5704,
2006-06-17,Portugal,Iran,2.0,0.0,FIFA World Cup,Frankfurt,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,UEFA,AFC,5704,
2006-06-18,Brazil,Australia,2.0,0.0,FIFA World Cup,Munich,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,CONMEBOL,AFC,5705,
2006-06-18,France,South Korea,1.0,1.0,FIFA World Cup,Leipzig,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,UEFA,AFC,5705,
2006-06-18,Japan,Croatia,0.0,0.0,FIFA World Cup,Nuremberg,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,AFC,UEFA,5705,
2006-06-19,Saudi Arabia,Ukraine,0.0,4.0,FIFA World Cup,Hamburg,Germany,True,,-4.0,4.0,-4.0,4.0,0.0,-4.0,4.0,competitive,1.0,2.0,0.0,1.0,AFC,UEFA,5706,
2006-06-19,Spain,Tunisia,3.0,1.0,FIFA World Cup,Stuttgart,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,UEFA,CAF,5706,
2006-06-19,Togo,Switzerland,0.0,2.0,FIFA World Cup,Dortmund,Germany,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,2.0,0.0,1.0,CAF,UEFA,5706,
2006-06-20,Sweden,England,2.0,2.0,FIFA World Cup,Cologne,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,UEFA,UEFA,5707,
2006-06-20,Paraguay,Trinidad and Tobago,2.0,0.0,FIFA World Cup,Kaiserslautern,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,CONMEBOL,CONCACAF,5707,
2006-06-20,Costa Rica,Poland,1.0,2.0,FIFA World Cup,Hanover,Germany,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,2.0,0.0,1.0,CONCACAF,UEFA,5707,
2006-06-20,Germany,Ecuador,3.0,0.0,FIFA World Cup,Berlin,Germany,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,2.0,1.0,0.0,UEFA,CONMEBOL,5707,
2006-06-21,Iran,Angola,1.0,1.0,FIFA World Cup,Leipzig,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,AFC,CAF,5708,
2006-06-21,Ivory Coast,Serbia,3.0,2.0,FIFA World Cup,Munich,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,CAF,UEFA,5708,
2006-06-21,Netherlands,Argentina,0.0,0.0,FIFA World Cup,Frankfurt,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,UEFA,CONMEBOL,5708,
2006-06-21,Portugal,Mexico,2.0,1.0,FIFA World Cup,Gelsenkirchen,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,UEFA,CONCACAF,5708,
2006-06-22,Croatia,Australia,2.0,2.0,FIFA World Cup,Stuttgart,Germany,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,2.0,0.5,0.5,UEFA,AFC,5709,
2006-06-22,Czech Republic,Italy,0.0,2.0,FIFA World Cup,Hamburg,Germany,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,2.0,0.0,1.0,UEFA,UEFA,5709,
2006-06-22,Ghana,United States,2.0,1.0,FIFA World Cup,Nuremberg,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,CAF,CONCACAF,5709,
2006-06-22,Japan,Brazil,1.0,4.0,FIFA World Cup,Dortmund,Germany,True,,-3.0,3.0,-3.0,3.0,0.0,-3.0,3.0,competitive,1.0,2.0,0.0,1.0,AFC,CONMEBOL,5709,
2006-06-23,Ukraine,Tunisia,1.0,0.0,FIFA World Cup,Berlin,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,UEFA,CAF,5710,
2006-06-23,Saudi Arabia,Spain,0.0,1.0,FIFA World Cup,Kaiserslautern,Germany,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,2.0,0.0,1.0,AFC,UEFA,5710,
2006-06-23,Switzerland,South Korea,2.0,0.0,FIFA World Cup,Hanover,Germany,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,2.0,1.0,0.0,UEFA,AFC,5710,
2006-06-23,Togo,France,0.0,2.0,FIFA World Cup,Cologne,Germany,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,2.0,0.0,1.0,CAF,UEFA,5710,
2006-06-24,Mozambique,Eswatini,4.0,0.0,Friendly,Maputo,Mozambique,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,5711,
2006-06-24,Malawi,Zimbabwe,1.0,1.0,Friendly,Maputo,Mozambique,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,friendly,0.25,1.0,0.5,0.5,CAF,CAF,5711,
2006-06-24,Argentina,Mexico,2.0,1.0,FIFA World Cup,Leipzig,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,CONMEBOL,CONCACAF,5711,
2006-06-24,Germany,Sweden,2.0,0.0,FIFA World Cup,Munich,Germany,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,2.0,1.0,0.0,UEFA,UEFA,5711,
2006-06-25,England,Ecuador,1.0,0.0,FIFA World Cup,Stuttgart,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,UEFA,CONMEBOL,5712,
2006-06-25,Mozambique,Malawi,1.0,2.0,Friendly,Maputo,Mozambique,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,5712,
2006-06-25,Portugal,Netherlands,1.0,0.0,FIFA World Cup,Nuremberg,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,UEFA,UEFA,5712,
2006-06-25,Eswatini,Zimbabwe,1.0,2.0,Friendly,Maputo,Mozambique,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,CAF,CAF,5712,
2006-06-26,Italy,Australia,1.0,0.0,FIFA World Cup,Kaiserslautern,Germany,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,2.0,1.0,0.0,UEFA,AFC,5713,
2006-06-26,Mauritius,Tanzania,1.0,2.0,Friendly,Victoria,Seychelles,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,CAF,CAF,5713,
2006-06-26,Switzerland,Ukraine,0.0,0.0,FIFA World Cup,Cologne,Germany,True,Ukraine,0.0,-0.0,-0.5,0.5,0.0,-0.5,0.5,competitive,1.0,2.0,0.0,1.0,UEFA,UEFA,5713,298.0
2006-06-27,Brazil,Ghana,3.0,0.0,FIFA World Cup,Dortmund,Germany,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,competitive,1.0,2.0,1.0,0.0,CONMEBOL,CAF,5714,
2006-06-27,Spain,France,1.0,3.0,FIFA World Cup,Hanover,Germany,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,2.0,0.0,1.0,UEFA,UEFA,5714,
